"Subplot","Species","Calculation","Value","Date","Filename_2018","final_ID","Sample","girdled","Year"
"D02E","acru","NDVI","0.8514523",2018-07-19,"D02E_acru_can09_07192018","2EA3",1,"N",2018
"D02E","acru","NPCI","-0.1774371",2018-07-19,"D02E_acru_can09_07192018","2EA3",1,"N",2018
"D02E","acru","RENDVI","0.4321601",2018-07-19,"D02E_acru_can09_07192018","2EA3",1,"N",2018
"D02E","acru","PRI","0.03558281",2018-07-19,"D02E_acru_can09_07192018","2EA3",1,"N",2018
"D02E","acru","NDVI","0.8416301",2018-07-19,"D02E_acru_can10_07192018","2EA3",2,"N",2018
"D02E","acru","NPCI","-0.1703796",2018-07-19,"D02E_acru_can10_07192018","2EA3",2,"N",2018
"D02E","acru","RENDVI","0.4140408",2018-07-19,"D02E_acru_can10_07192018","2EA3",2,"N",2018
"D02E","acru","PRI","0.02950501",2018-07-19,"D02E_acru_can10_07192018","2EA3",2,"N",2018
"D02E","acru","NDVI","0.8433014",2018-07-19,"D02E_acru_can11_07192018","2EA3",3,"N",2018
"D02E","acru","NPCI","-0.1871272",2018-07-19,"D02E_acru_can11_07192018","2EA3",3,"N",2018
"D02E","acru","RENDVI","0.4584231",2018-07-19,"D02E_acru_can11_07192018","2EA3",3,"N",2018
"D02E","acru","PRI","0.0527315",2018-07-19,"D02E_acru_can11_07192018","2EA3",3,"N",2018
"D02E","pogr","NDVI","0.8422651",2018-07-18,"D02E_pogr_can01_07182018","2EP1",1,"N",2018
"D02E","pogr","NPCI","-0.09862431",2018-07-18,"D02E_pogr_can01_07182018","2EP1",1,"N",2018
"D02E","pogr","RENDVI","0.5559238",2018-07-18,"D02E_pogr_can01_07182018","2EP1",1,"N",2018
"D02E","pogr","PRI","0.04783184",2018-07-18,"D02E_pogr_can01_07182018","2EP1",1,"N",2018
"D02E","pogr","NDVI","0.8529998",2018-07-18,"D02E_pogr_can02_07182018","2EP1",2,"N",2018
"D02E","pogr","NPCI","-0.1463905",2018-07-18,"D02E_pogr_can02_07182018","2EP1",2,"N",2018
"D02E","pogr","RENDVI","0.5530118",2018-07-18,"D02E_pogr_can02_07182018","2EP1",2,"N",2018
"D02E","pogr","PRI","0.04344255",2018-07-18,"D02E_pogr_can02_07182018","2EP1",2,"N",2018
"D02E","pogr","NDVI","0.8683231",2018-07-18,"D02E_pogr_can03_07182018","2EP1",3,"N",2018
"D02E","pogr","NPCI","-0.1634531",2018-07-18,"D02E_pogr_can03_07182018","2EP1",3,"N",2018
"D02E","pogr","RENDVI","0.5800567",2018-07-18,"D02E_pogr_can03_07182018","2EP1",3,"N",2018
"D02E","pogr","PRI","0.05716873",2018-07-18,"D02E_pogr_can03_07182018","2EP1",3,"N",2018
"D02E","pogr","NDVI","0.6942905",2018-07-18,"D02E_pogr_can04_07182018","2EP1",4,"N",2018
"D02E","pogr","NPCI","-0.03902554",2018-07-18,"D02E_pogr_can04_07182018","2EP1",4,"N",2018
"D02E","pogr","RENDVI","0.3482882",2018-07-18,"D02E_pogr_can04_07182018","2EP1",4,"N",2018
"D02E","pogr","PRI","0.02916286",2018-07-18,"D02E_pogr_can04_07182018","2EP1",4,"N",2018
"D02E","pogr","NDVI","0.8617755",2018-07-18,"D02E_pogr_can05_07182018","2EP1",5,"N",2018
"D02E","pogr","NPCI","-0.1615408",2018-07-18,"D02E_pogr_can05_07182018","2EP1",5,"N",2018
"D02E","pogr","RENDVI","0.5388612",2018-07-18,"D02E_pogr_can05_07182018","2EP1",5,"N",2018
"D02E","pogr","PRI","0.04974319",2018-07-18,"D02E_pogr_can05_07182018","2EP1",5,"N",2018
"D02E","pogr","NDVI","0.8779346",2018-07-19,"D02E_pogr_can06_07192018","2EP2",1,"N",2018
"D02E","pogr","NPCI","-0.02088114",2018-07-19,"D02E_pogr_can06_07192018","2EP2",1,"N",2018
"D02E","pogr","RENDVI","0.6141463",2018-07-19,"D02E_pogr_can06_07192018","2EP2",1,"N",2018
"D02E","pogr","PRI","0.005039956",2018-07-19,"D02E_pogr_can06_07192018","2EP2",1,"N",2018
"D02E","pogr","NDVI","0.8669605",2018-07-19,"D02E_pogr_can07_07192018","2EP2",2,"N",2018
"D02E","pogr","NPCI","0.01546169",2018-07-19,"D02E_pogr_can07_07192018","2EP2",2,"N",2018
"D02E","pogr","RENDVI","0.5781729",2018-07-19,"D02E_pogr_can07_07192018","2EP2",2,"N",2018
"D02E","pogr","PRI","-0.0020272",2018-07-19,"D02E_pogr_can07_07192018","2EP2",2,"N",2018
"D02E","pogr","NDVI","0.8755773",2018-07-19,"D02E_pogr_can08_07192018","2EP2",3,"N",2018
"D02E","pogr","NPCI","-0.1420462",2018-07-19,"D02E_pogr_can08_07192018","2EP2",3,"N",2018
"D02E","pogr","RENDVI","0.616343",2018-07-19,"D02E_pogr_can08_07192018","2EP2",3,"N",2018
"D02E","pogr","PRI","0.005201504",2018-07-19,"D02E_pogr_can08_07192018","2EP2",3,"N",2018
"D02E","pogr","NDVI","0.8681654",2018-07-19,"D02E_pogr_can09_07192018","2EP3",1,"N",2018
"D02E","pogr","NPCI","-0.1365781",2018-07-19,"D02E_pogr_can09_07192018","2EP3",1,"N",2018
"D02E","pogr","RENDVI","0.6050556",2018-07-19,"D02E_pogr_can09_07192018","2EP3",1,"N",2018
"D02E","pogr","PRI","0.01708571",2018-07-19,"D02E_pogr_can09_07192018","2EP3",1,"N",2018
"D02E","pogr","NDVI","0.8698363",2018-07-19,"D02E_pogr_can10_07192018","2EP3",2,"N",2018
"D02E","pogr","NPCI","-0.1394099",2018-07-19,"D02E_pogr_can10_07192018","2EP3",2,"N",2018
"D02E","pogr","RENDVI","0.5724126",2018-07-19,"D02E_pogr_can10_07192018","2EP3",2,"N",2018
"D02E","pogr","PRI","-0.002110686",2018-07-19,"D02E_pogr_can10_07192018","2EP3",2,"N",2018
"D02E","pogr","NDVI","0.8680729",2018-07-19,"D02E_pogr_can11_07192018","2EP3",3,"N",2018
"D02E","pogr","NPCI","-0.1699549",2018-07-19,"D02E_pogr_can11_07192018","2EP3",3,"N",2018
"D02E","pogr","RENDVI","0.6007491",2018-07-19,"D02E_pogr_can11_07192018","2EP3",3,"N",2018
"D02E","pogr","PRI","-0.001349495",2018-07-19,"D02E_pogr_can11_07192018","2EP3",3,"N",2018
"D02E","quru","NDVI","0.8676824",2018-07-18,"D02E_quru_can01_07182018","2EQ1",1,"N",2018
"D02E","quru","NPCI","0.03866643",2018-07-18,"D02E_quru_can01_07182018","2EQ1",1,"N",2018
"D02E","quru","RENDVI","0.5070819",2018-07-18,"D02E_quru_can01_07182018","2EQ1",1,"N",2018
"D02E","quru","PRI","0.07121772",2018-07-18,"D02E_quru_can01_07182018","2EQ1",1,"N",2018
"D02E","quru","NDVI","0.8855256",2018-07-18,"D02E_quru_can02_07182018","2EQ1",2,"N",2018
"D02E","quru","NPCI","0.03146859",2018-07-18,"D02E_quru_can02_07182018","2EQ1",2,"N",2018
"D02E","quru","RENDVI","0.5339178",2018-07-18,"D02E_quru_can02_07182018","2EQ1",2,"N",2018
"D02E","quru","PRI","0.05770922",2018-07-18,"D02E_quru_can02_07182018","2EQ1",2,"N",2018
"D02E","quru","NDVI","0.8699655",2018-07-18,"D02E_quru_can03_07182018","2EQ1",3,"N",2018
"D02E","quru","NPCI","0.02358623",2018-07-18,"D02E_quru_can03_07182018","2EQ1",3,"N",2018
"D02E","quru","RENDVI","0.5136324",2018-07-18,"D02E_quru_can03_07182018","2EQ1",3,"N",2018
"D02E","quru","PRI","0.06513719",2018-07-18,"D02E_quru_can03_07182018","2EQ1",3,"N",2018
"D02E","quru","NDVI","0.8670272",2018-07-18,"D02E_quru_can04_07182018","2EQ1",4,"N",2018
"D02E","quru","NPCI","0.03560958",2018-07-18,"D02E_quru_can04_07182018","2EQ1",4,"N",2018
"D02E","quru","RENDVI","0.5239735",2018-07-18,"D02E_quru_can04_07182018","2EQ1",4,"N",2018
"D02E","quru","PRI","0.04720163",2018-07-18,"D02E_quru_can04_07182018","2EQ1",4,"N",2018
"D02E","quru","NDVI","0.8748357",2018-07-18,"D02E_quru_can05_07182018","2EQ1",5,"N",2018
"D02E","quru","NPCI","-0.02056394",2018-07-18,"D02E_quru_can05_07182018","2EQ1",5,"N",2018
"D02E","quru","RENDVI","0.5038449",2018-07-18,"D02E_quru_can05_07182018","2EQ1",5,"N",2018
"D02E","quru","PRI","0.05135251",2018-07-18,"D02E_quru_can05_07182018","2EQ1",5,"N",2018
"D02E","quru","NDVI","0.879481",2018-07-18,"D02E_quru_can06_07182018","2EQ2",1,"N",2018
"D02E","quru","NPCI","-0.0254745",2018-07-18,"D02E_quru_can06_07182018","2EQ2",1,"N",2018
"D02E","quru","RENDVI","0.5438105",2018-07-18,"D02E_quru_can06_07182018","2EQ2",1,"N",2018
"D02E","quru","PRI","0.0461818",2018-07-18,"D02E_quru_can06_07182018","2EQ2",1,"N",2018
"D02E","quru","NDVI","0.865488",2018-07-18,"D02E_quru_can07_07182018","2EQ2",2,"N",2018
"D02E","quru","NPCI","-0.01319104",2018-07-18,"D02E_quru_can07_07182018","2EQ2",2,"N",2018
"D02E","quru","RENDVI","0.5419943",2018-07-18,"D02E_quru_can07_07182018","2EQ2",2,"N",2018
"D02E","quru","PRI","0.04247653",2018-07-18,"D02E_quru_can07_07182018","2EQ2",2,"N",2018
"D02E","quru","NDVI","0.875299",2018-07-18,"D02E_quru_can08_07182018","2EQ2",3,"N",2018
"D02E","quru","NPCI","-0.01322361",2018-07-18,"D02E_quru_can08_07182018","2EQ2",3,"N",2018
"D02E","quru","RENDVI","0.5523845",2018-07-18,"D02E_quru_can08_07182018","2EQ2",3,"N",2018
"D02E","quru","PRI","0.04066848",2018-07-18,"D02E_quru_can08_07182018","2EQ2",3,"N",2018
"D02E","quru","NDVI","0.8811043",2018-07-18,"D02E_quru_can09_07182018","2EQ2",4,"N",2018
"D02E","quru","NPCI","-0.03856833",2018-07-18,"D02E_quru_can09_07182018","2EQ2",4,"N",2018
"D02E","quru","RENDVI","0.5634856",2018-07-18,"D02E_quru_can09_07182018","2EQ2",4,"N",2018
"D02E","quru","PRI","0.04976138",2018-07-18,"D02E_quru_can09_07182018","2EQ2",4,"N",2018
"D02E","quru","NDVI","0.8896511",2018-07-18,"D02E_quru_can10_07182018","2EQ2",5,"N",2018
"D02E","quru","NPCI","-0.06517922",2018-07-18,"D02E_quru_can10_07182018","2EQ2",5,"N",2018
"D02E","quru","RENDVI","0.5725225",2018-07-18,"D02E_quru_can10_07182018","2EQ2",5,"N",2018
"D02E","quru","PRI","0.04156172",2018-07-18,"D02E_quru_can10_07182018","2EQ2",5,"N",2018
"D02E","quru","NDVI","0.8675801",2018-07-19,"D02E_quru_can11_07192018","2EQ3",1,"N",2018
"D02E","quru","NPCI","-0.1474656",2018-07-19,"D02E_quru_can11_07192018","2EQ3",1,"N",2018
"D02E","quru","RENDVI","0.5194319",2018-07-19,"D02E_quru_can11_07192018","2EQ3",1,"N",2018
"D02E","quru","PRI","0.03535815",2018-07-19,"D02E_quru_can11_07192018","2EQ3",1,"N",2018
"D02E","quru","NDVI","0.8719429",2018-07-19,"D02E_quru_can12_07192018","2EQ3",2,"N",2018
"D02E","quru","NPCI","-0.1691331",2018-07-19,"D02E_quru_can12_07192018","2EQ3",2,"N",2018
"D02E","quru","RENDVI","0.5426931",2018-07-19,"D02E_quru_can12_07192018","2EQ3",2,"N",2018
"D02E","quru","PRI","0.03190789",2018-07-19,"D02E_quru_can12_07192018","2EQ3",2,"N",2018
"D02E","quru","NDVI","0.8628841",2018-07-19,"D02E_quru_can13_07192018","2EQ3",3,"N",2018
"D02E","quru","NPCI","-0.1833132",2018-07-19,"D02E_quru_can13_07192018","2EQ3",3,"N",2018
"D02E","quru","RENDVI","0.547163",2018-07-19,"D02E_quru_can13_07192018","2EQ3",3,"N",2018
"D02E","quru","PRI","0.04741349",2018-07-19,"D02E_quru_can13_07192018","2EQ3",3,"N",2018
"D02W","acru","NDVI","0.8253083",2018-07-18,"D02W_acru_can01_07182018","2WA1",1,"N",2018
"D02W","acru","NPCI","0.001079512",2018-07-18,"D02W_acru_can01_07182018","2WA1",1,"N",2018
"D02W","acru","RENDVI","0.3786256",2018-07-18,"D02W_acru_can01_07182018","2WA1",1,"N",2018
"D02W","acru","PRI","0.03879255",2018-07-18,"D02W_acru_can01_07182018","2WA1",1,"N",2018
"D02W","acru","NDVI","0.841388",2018-07-18,"D02W_acru_can02_07182018","2WA1",2,"N",2018
"D02W","acru","NPCI","-0.003507458",2018-07-18,"D02W_acru_can02_07182018","2WA1",2,"N",2018
"D02W","acru","RENDVI","0.3765294",2018-07-18,"D02W_acru_can02_07182018","2WA1",2,"N",2018
"D02W","acru","PRI","0.02848672",2018-07-18,"D02W_acru_can02_07182018","2WA1",2,"N",2018
"D02W","acru","NDVI","0.8525818",2018-07-18,"D02W_acru_can03_07182018","2WA1",3,"N",2018
"D02W","acru","NPCI","-0.04236438",2018-07-18,"D02W_acru_can03_07182018","2WA1",3,"N",2018
"D02W","acru","RENDVI","0.4752611",2018-07-18,"D02W_acru_can03_07182018","2WA1",3,"N",2018
"D02W","acru","PRI","0.05696712",2018-07-18,"D02W_acru_can03_07182018","2WA1",3,"N",2018
"D02W","acru","NDVI","0.8697054",2018-07-18,"D02W_acru_can04_07182018","2WA1",4,"N",2018
"D02W","acru","NPCI","-0.08094458",2018-07-18,"D02W_acru_can04_07182018","2WA1",4,"N",2018
"D02W","acru","RENDVI","0.4676597",2018-07-18,"D02W_acru_can04_07182018","2WA1",4,"N",2018
"D02W","acru","PRI","0.05451212",2018-07-18,"D02W_acru_can04_07182018","2WA1",4,"N",2018
"D02W","acru","NDVI","0.8504243",2018-07-18,"D02W_acru_can05_07182018","2WA1",5,"N",2018
"D02W","acru","NPCI","-0.07555446",2018-07-18,"D02W_acru_can05_07182018","2WA1",5,"N",2018
"D02W","acru","RENDVI","0.4394633",2018-07-18,"D02W_acru_can05_07182018","2WA1",5,"N",2018
"D02W","acru","PRI","0.05042806",2018-07-18,"D02W_acru_can05_07182018","2WA1",5,"N",2018
"D02W","acru","NDVI","0.8432488",2018-07-18,"D02W_acru_can06_07182018","2WA2",1,"N",2018
"D02W","acru","NPCI","-0.07656486",2018-07-18,"D02W_acru_can06_07182018","2WA2",1,"N",2018
"D02W","acru","RENDVI","0.4266867",2018-07-18,"D02W_acru_can06_07182018","2WA2",1,"N",2018
"D02W","acru","PRI","0.06452563",2018-07-18,"D02W_acru_can06_07182018","2WA2",1,"N",2018
"D02W","acru","NDVI","0.8437948",2018-07-18,"D02W_acru_can07_07182018","2WA2",2,"N",2018
"D02W","acru","NPCI","-0.1156988",2018-07-18,"D02W_acru_can07_07182018","2WA2",2,"N",2018
"D02W","acru","RENDVI","0.4036411",2018-07-18,"D02W_acru_can07_07182018","2WA2",2,"N",2018
"D02W","acru","PRI","0.05436604",2018-07-18,"D02W_acru_can07_07182018","2WA2",2,"N",2018
"D02W","acru","NDVI","0.8377676",2018-07-18,"D02W_acru_can08_07182018","2WA2",3,"N",2018
"D02W","acru","NPCI","-0.1196268",2018-07-18,"D02W_acru_can08_07182018","2WA2",3,"N",2018
"D02W","acru","RENDVI","0.4003866",2018-07-18,"D02W_acru_can08_07182018","2WA2",3,"N",2018
"D02W","acru","PRI","0.0536591",2018-07-18,"D02W_acru_can08_07182018","2WA2",3,"N",2018
"D02W","acru","NDVI","0.8302906",2018-07-18,"D02W_acru_can09_07182018","2WA2",4,"N",2018
"D02W","acru","NPCI","-0.1201588",2018-07-18,"D02W_acru_can09_07182018","2WA2",4,"N",2018
"D02W","acru","RENDVI","0.4078137",2018-07-18,"D02W_acru_can09_07182018","2WA2",4,"N",2018
"D02W","acru","PRI","0.04704967",2018-07-18,"D02W_acru_can09_07182018","2WA2",4,"N",2018
"D02W","acru","NDVI","0.8319389",2018-07-18,"D02W_acru_can10_07182018","2WA2",5,"N",2018
"D02W","acru","NPCI","-0.1482412",2018-07-18,"D02W_acru_can10_07182018","2WA2",5,"N",2018
"D02W","acru","RENDVI","0.3862449",2018-07-18,"D02W_acru_can10_07182018","2WA2",5,"N",2018
"D02W","acru","PRI","0.0481206",2018-07-18,"D02W_acru_can10_07182018","2WA2",5,"N",2018
"D02W","acru","NDVI","0.8392161",2018-07-18,"D02W_acru_can11_07182018","2WA3",1,"N",2018
"D02W","acru","NPCI","-0.1430125",2018-07-18,"D02W_acru_can11_07182018","2WA3",1,"N",2018
"D02W","acru","RENDVI","0.470925",2018-07-18,"D02W_acru_can11_07182018","2WA3",1,"N",2018
"D02W","acru","PRI","0.03947277",2018-07-18,"D02W_acru_can11_07182018","2WA3",1,"N",2018
"D02W","acru","NDVI","0.8507757",2018-07-18,"D02W_acru_can12_07182018","2WA3",2,"N",2018
"D02W","acru","NPCI","-0.2020897",2018-07-18,"D02W_acru_can12_07182018","2WA3",2,"N",2018
"D02W","acru","RENDVI","0.4779153",2018-07-18,"D02W_acru_can12_07182018","2WA3",2,"N",2018
"D02W","acru","PRI","0.06957215",2018-07-18,"D02W_acru_can12_07182018","2WA3",2,"N",2018
"D02W","acru","NDVI","0.8411129",2018-07-18,"D02W_acru_can13_07182018","2WA3",3,"N",2018
"D02W","acru","NPCI","-0.1767164",2018-07-18,"D02W_acru_can13_07182018","2WA3",3,"N",2018
"D02W","acru","RENDVI","0.4551603",2018-07-18,"D02W_acru_can13_07182018","2WA3",3,"N",2018
"D02W","acru","PRI","0.04500388",2018-07-18,"D02W_acru_can13_07182018","2WA3",3,"N",2018
"D02W","acru","NDVI","0.8452036",2018-07-18,"D02W_acru_can14_07182018","2WA3",4,"N",2018
"D02W","acru","NPCI","-0.2012355",2018-07-18,"D02W_acru_can14_07182018","2WA3",4,"N",2018
"D02W","acru","RENDVI","0.4547236",2018-07-18,"D02W_acru_can14_07182018","2WA3",4,"N",2018
"D02W","acru","PRI","0.06314473",2018-07-18,"D02W_acru_can14_07182018","2WA3",4,"N",2018
"D02W","acru","NDVI","0.8385805",2018-07-18,"D02W_acru_can15_07182018","2WA3",5,"N",2018
"D02W","acru","NPCI","-0.1954516",2018-07-18,"D02W_acru_can15_07182018","2WA3",5,"N",2018
"D02W","acru","RENDVI","0.4179898",2018-07-18,"D02W_acru_can15_07182018","2WA3",5,"N",2018
"D02W","acru","PRI","0.03907406",2018-07-18,"D02W_acru_can15_07182018","2WA3",5,"N",2018
"D02W","pogr","NDVI","0.8835309",2018-07-17,"D02W_pogr_can01_07172018","2WP1",1,"N",2018
"D02W","pogr","NPCI","1",2018-07-17,"D02W_pogr_can01_07172018","2WP1",1,"N",2018
"D02W","pogr","RENDVI","0.5514276",2018-07-17,"D02W_pogr_can01_07172018","2WP1",1,"N",2018
"D02W","pogr","PRI","-0.4081235",2018-07-17,"D02W_pogr_can01_07172018","2WP1",1,"N",2018
"D02W","pogr","NDVI","0.8821612",2018-07-17,"D02W_pogr_can02_07172018","2WP1",2,"N",2018
"D02W","pogr","NPCI","1",2018-07-17,"D02W_pogr_can02_07172018","2WP1",2,"N",2018
"D02W","pogr","RENDVI","0.5459848",2018-07-17,"D02W_pogr_can02_07172018","2WP1",2,"N",2018
"D02W","pogr","PRI","-0.1382201",2018-07-17,"D02W_pogr_can02_07172018","2WP1",2,"N",2018
"D02W","pogr","NDVI","0.8908557",2018-07-17,"D02W_pogr_can03_07172018","2WP1",3,"N",2018
"D02W","pogr","NPCI","1",2018-07-17,"D02W_pogr_can03_07172018","2WP1",3,"N",2018
"D02W","pogr","RENDVI","0.5431695",2018-07-17,"D02W_pogr_can03_07172018","2WP1",3,"N",2018
"D02W","pogr","PRI","-0.3445501",2018-07-17,"D02W_pogr_can03_07172018","2WP1",3,"N",2018
"D02W","pogr","NDVI","0.8597685",2018-07-17,"D02W_pogr_can04_07172018","2WP1",4,"N",2018
"D02W","pogr","NPCI","-0.02830141",2018-07-17,"D02W_pogr_can04_07172018","2WP1",4,"N",2018
"D02W","pogr","RENDVI","0.5248033",2018-07-17,"D02W_pogr_can04_07172018","2WP1",4,"N",2018
"D02W","pogr","PRI","0.03229175",2018-07-17,"D02W_pogr_can04_07172018","2WP1",4,"N",2018
"D02W","pogr","NDVI","0.8513104",2018-07-17,"D02W_pogr_can05_07172018","2WP1",5,"N",2018
"D02W","pogr","NPCI","0.07514665",2018-07-17,"D02W_pogr_can05_07172018","2WP1",5,"N",2018
"D02W","pogr","RENDVI","0.5293725",2018-07-17,"D02W_pogr_can05_07172018","2WP1",5,"N",2018
"D02W","pogr","PRI","0.03542763",2018-07-17,"D02W_pogr_can05_07172018","2WP1",5,"N",2018
"D02W","pogr","NDVI","0.8614936",2018-07-18,"D02W_pogr_can06_07182018","2WP2",1,"N",2018
"D02W","pogr","NPCI","0.07376578",2018-07-18,"D02W_pogr_can06_07182018","2WP2",1,"N",2018
"D02W","pogr","RENDVI","0.5470745",2018-07-18,"D02W_pogr_can06_07182018","2WP2",1,"N",2018
"D02W","pogr","PRI","0.0272925",2018-07-18,"D02W_pogr_can06_07182018","2WP2",1,"N",2018
"D02W","pogr","NDVI","0.8738261",2018-07-18,"D02W_pogr_can07_07182018","2WP2",2,"N",2018
"D02W","pogr","NPCI","-0.01978592",2018-07-18,"D02W_pogr_can07_07182018","2WP2",2,"N",2018
"D02W","pogr","RENDVI","0.5672135",2018-07-18,"D02W_pogr_can07_07182018","2WP2",2,"N",2018
"D02W","pogr","PRI","0.04235326",2018-07-18,"D02W_pogr_can07_07182018","2WP2",2,"N",2018
"D02W","pogr","NDVI","0.8694848",2018-07-18,"D02W_pogr_can08_07182018","2WP2",3,"N",2018
"D02W","pogr","NPCI","-0.03653384",2018-07-18,"D02W_pogr_can08_07182018","2WP2",3,"N",2018
"D02W","pogr","RENDVI","0.5812597",2018-07-18,"D02W_pogr_can08_07182018","2WP2",3,"N",2018
"D02W","pogr","PRI","0.04607665",2018-07-18,"D02W_pogr_can08_07182018","2WP2",3,"N",2018
"D02W","pogr","NDVI","0.8494937",2018-07-18,"D02W_pogr_can09_07182018","2WP2",4,"N",2018
"D02W","pogr","NPCI","0.06357165",2018-07-18,"D02W_pogr_can09_07182018","2WP2",4,"N",2018
"D02W","pogr","RENDVI","0.550409",2018-07-18,"D02W_pogr_can09_07182018","2WP2",4,"N",2018
"D02W","pogr","PRI","0.02293564",2018-07-18,"D02W_pogr_can09_07182018","2WP2",4,"N",2018
"D02W","pogr","NDVI","0.844766",2018-07-18,"D02W_pogr_can10_07182018","2WP2",5,"N",2018
"D02W","pogr","NPCI","0.05351333",2018-07-18,"D02W_pogr_can10_07182018","2WP2",5,"N",2018
"D02W","pogr","RENDVI","0.5361562",2018-07-18,"D02W_pogr_can10_07182018","2WP2",5,"N",2018
"D02W","pogr","PRI","0.0251587",2018-07-18,"D02W_pogr_can10_07182018","2WP2",5,"N",2018
"D02W","quru","NDVI","0.8677814",2018-07-17,"D02W_quru_can01_07172018","2WQ1",1,"N",2018
"D02W","quru","NPCI","0.03109437",2018-07-17,"D02W_quru_can01_07172018","2WQ1",1,"N",2018
"D02W","quru","RENDVI","0.4670212",2018-07-17,"D02W_quru_can01_07172018","2WQ1",1,"N",2018
"D02W","quru","PRI","0.01238302",2018-07-17,"D02W_quru_can01_07172018","2WQ1",1,"N",2018
"D02W","quru","NDVI","0.8761934",2018-07-17,"D02W_quru_can02_07172018","2WQ1",2,"N",2018
"D02W","quru","NPCI","-0.01165829",2018-07-17,"D02W_quru_can02_07172018","2WQ1",2,"N",2018
"D02W","quru","RENDVI","0.5288801",2018-07-17,"D02W_quru_can02_07172018","2WQ1",2,"N",2018
"D02W","quru","PRI","0.04706264",2018-07-17,"D02W_quru_can02_07172018","2WQ1",2,"N",2018
"D02W","quru","NDVI","0.8791533",2018-07-17,"D02W_quru_can03_07172018","2WQ1",3,"N",2018
"D02W","quru","NPCI","-0.2382346",2018-07-17,"D02W_quru_can03_07172018","2WQ1",3,"N",2018
"D02W","quru","RENDVI","0.4597507",2018-07-17,"D02W_quru_can03_07172018","2WQ1",3,"N",2018
"D02W","quru","PRI","-0.01570207",2018-07-17,"D02W_quru_can03_07172018","2WQ1",3,"N",2018
"D02W","quru","NDVI","0.8890231",2018-07-17,"D02W_quru_can04_07172018","2WQ1",4,"N",2018
"D02W","quru","NPCI","0.02181752",2018-07-17,"D02W_quru_can04_07172018","2WQ1",4,"N",2018
"D02W","quru","RENDVI","0.5555738",2018-07-17,"D02W_quru_can04_07172018","2WQ1",4,"N",2018
"D02W","quru","PRI","0.05052001",2018-07-17,"D02W_quru_can04_07172018","2WQ1",4,"N",2018
"D02W","quru","NDVI","0.8648952",2018-07-17,"D02W_quru_can05_07172018","2WQ1",5,"N",2018
"D02W","quru","NPCI","0.1720268",2018-07-17,"D02W_quru_can05_07172018","2WQ1",5,"N",2018
"D02W","quru","RENDVI","0.4324405",2018-07-17,"D02W_quru_can05_07172018","2WQ1",5,"N",2018
"D02W","quru","PRI","-0.01775756",2018-07-17,"D02W_quru_can05_07172018","2WQ1",5,"N",2018
"D02W","quru","NDVI","0.8751977",2018-07-17,"D02W_quru_can06_07172018","2WQ2",1,"N",2018
"D02W","quru","NPCI","0.009924369",2018-07-17,"D02W_quru_can06_07172018","2WQ2",1,"N",2018
"D02W","quru","RENDVI","0.5540495",2018-07-17,"D02W_quru_can06_07172018","2WQ2",1,"N",2018
"D02W","quru","PRI","0.05286584",2018-07-17,"D02W_quru_can06_07172018","2WQ2",1,"N",2018
"D02W","quru","NDVI","0.8681913",2018-07-17,"D02W_quru_can07_07172018","2WQ2",2,"N",2018
"D02W","quru","NPCI","0.03044142",2018-07-17,"D02W_quru_can07_07172018","2WQ2",2,"N",2018
"D02W","quru","RENDVI","0.4331479",2018-07-17,"D02W_quru_can07_07172018","2WQ2",2,"N",2018
"D02W","quru","PRI","0.02225463",2018-07-17,"D02W_quru_can07_07172018","2WQ2",2,"N",2018
"D02W","quru","NDVI","0.8819134",2018-07-17,"D02W_quru_can08_07172018","2WQ2",3,"N",2018
"D02W","quru","NPCI","0.05381821",2018-07-17,"D02W_quru_can08_07172018","2WQ2",3,"N",2018
"D02W","quru","RENDVI","0.5254536",2018-07-17,"D02W_quru_can08_07172018","2WQ2",3,"N",2018
"D02W","quru","PRI","0.05491296",2018-07-17,"D02W_quru_can08_07172018","2WQ2",3,"N",2018
"D02W","quru","NDVI","0.8678005",2018-07-17,"D02W_quru_can09_07172018","2WQ2",4,"N",2018
"D02W","quru","NPCI","0.07441183",2018-07-17,"D02W_quru_can09_07172018","2WQ2",4,"N",2018
"D02W","quru","RENDVI","0.5031457",2018-07-17,"D02W_quru_can09_07172018","2WQ2",4,"N",2018
"D02W","quru","PRI","0.03354613",2018-07-17,"D02W_quru_can09_07172018","2WQ2",4,"N",2018
"D02W","quru","NDVI","0.8805112",2018-07-17,"D02W_quru_can10_07172018","2WQ2",5,"N",2018
"D02W","quru","NPCI","0.0640253",2018-07-17,"D02W_quru_can10_07172018","2WQ2",5,"N",2018
"D02W","quru","RENDVI","0.5137848",2018-07-17,"D02W_quru_can10_07172018","2WQ2",5,"N",2018
"D02W","quru","PRI","0.03092467",2018-07-17,"D02W_quru_can10_07172018","2WQ2",5,"N",2018
"D02W","quru","NDVI","0.8773314",2018-07-18,"D02W_quru_can11_07182018","2WQ3",1,"N",2018
"D02W","quru","NPCI","0.07947509",2018-07-18,"D02W_quru_can11_07182018","2WQ3",1,"N",2018
"D02W","quru","RENDVI","0.5220227",2018-07-18,"D02W_quru_can11_07182018","2WQ3",1,"N",2018
"D02W","quru","PRI","0.05253546",2018-07-18,"D02W_quru_can11_07182018","2WQ3",1,"N",2018
"D02W","quru","NDVI","0.8629159",2018-07-18,"D02W_quru_can12_07182018","2WQ3",2,"N",2018
