"Obs","HHMMSS","FTime","EBal.","Photo","Cond","Ci","Trmmol","VpdL","CTleaf","Area","BLC_1","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","PARi","PARo","Press","CsMch","HsMch","CsMchSD","HsMchSD","CrMchSD","HrMchSD","StableF","BLCslope","BLCoffst","f_parin","f_parout","alphaK","Status","Filename","Tree_ID","Sample","Filename_date","Timestamp","Comments","final_ID","Subplot","Filename_2018","Species","girdled","Year"
2,"14:00:26",245,0,18,0.715,346,5.2,0.871,27.24,6,1.42,1,2.84,26.01,27.24,25.04,424.1,400.05,21.832,27.89,63.94,81.69,500.2,1999,430,98.9,-2.23,0.0802,0.1,0.00757,0.122,0.00656,0.7,-0.22,2.74,1,0,0.16,111115,"1EP1_03_20210804","1EP1",3,"20210804",2021-08-04 13:57:39,"13:57:40 ; ","1EP1","D01E","D01E_pogr_can03_07222018","pogr","N",2021
3,"14:00:27",246,0,17.9,0.716,346,5.2,0.87,27.23,6,1.42,1,2.84,26.01,27.23,25.04,423.94,399.97,21.833,27.893,63.95,81.7,500.1,1999,428,98.9,-2.23,0.0802,0.1,0.00757,0.122,0.00656,0.7,-0.22,2.74,1,0,0.16,111115,"1EP1_03_20210804","1EP1",3,"20210804",2021-08-04 13:57:39,"13:57:40 ; ","1EP1","D01E","D01E_pogr_can03_07222018","pogr","N",2021
4,"14:00:28",246.5,0,17.9,0.716,346,5.2,0.87,27.23,6,1.42,1,2.84,26.01,27.23,25.04,423.88,399.94,21.831,27.893,63.94,81.7,500.1,1999,429,98.9,-2.23,0.0802,0.1,0.00757,0.122,0.00656,0.7,-0.22,2.74,1,0,0.16,111115,"1EP1_03_20210804","1EP1",3,"20210804",2021-08-04 13:57:39,"13:57:40 ; ","1EP1","D01E","D01E_pogr_can03_07222018","pogr","N",2021
5,"14:00:28",247,0,17.8,0.717,346,5.2,0.87,27.23,6,1.42,1,2.84,26.01,27.23,25.04,423.81,399.92,21.83,27.894,63.94,81.7,500,1999,430,98.9,-2.23,0.0802,0.1,0.00757,0.122,0.00656,0.7,-0.22,2.74,1,0,0.16,111115,"1EP1_03_20210804","1EP1",3,"20210804",2021-08-04 13:57:39,"13:57:40 ; ","1EP1","D01E","D01E_pogr_can03_07222018","pogr","N",2021
1,"14:37:24",42.5,0,15.1,0.453,333,4.07,1,26.97,6,1.42,1,2.84,25.91,26.97,25,420.13,400.05,21.264,26.026,62.63,76.65,500.1,1999,191,98.88,-2.09,0.075,0.0725,0.00853,0.105,0.0113,1,-0.22,2.74,1,0,0.16,111115,"1EP2_01_20210804","1EP2",1,"20210804",2021-08-04 14:37:21,"14:37:22 ; ","1EP2","D01E","D01E_pogr_can04_07222018","pogr","N",2021
2,"14:37:24",43.5,0,15.2,0.454,333,4.08,0.998,26.97,6,1.42,1,2.84,25.91,26.97,25,420.22,400.02,21.265,26.027,62.63,76.66,500.1,1999,188,98.88,-2.09,0.075,0.0725,0.00853,0.105,0.0113,1,-0.22,2.74,1,0,0.16,111115,"1EP2_01_20210804","1EP2",1,"20210804",2021-08-04 14:37:21,"14:37:22 ; ","1EP2","D01E","D01E_pogr_can04_07222018","pogr","N",2021
3,"14:37:25",44,0,15.3,0.455,333,4.08,0.996,26.95,6,1.42,1,2.84,25.91,26.95,25,420.27,400,21.267,26.029,62.64,76.66,500.1,1999,187,98.88,-2.09,0.075,0.0725,0.00853,0.105,0.0113,1,-0.22,2.74,1,0,0.16,111115,"1EP2_01_20210804","1EP2",1,"20210804",2021-08-04 14:37:21,"14:37:22 ; ","1EP2","D01E","D01E_pogr_can04_07222018","pogr","N",2021
4,"14:37:26",45,0,15.3,0.456,333,4.07,0.993,26.94,6,1.42,1,2.84,25.92,26.94,25,420.33,399.99,21.267,26.028,62.63,76.66,500.1,1999,190,98.88,-2.09,0.075,0.0725,0.00853,0.105,0.0113,1,-0.22,2.74,1,0,0.16,111115,"1EP2_01_20210804","1EP2",1,"20210804",2021-08-04 14:37:21,"14:37:22 ; ","1EP2","D01E","D01E_pogr_can04_07222018","pogr","N",2021
5,"14:37:27",45.5,0,15.4,0.458,333,4.08,0.99,26.93,6,1.42,1,2.84,25.92,26.93,25.01,420.41,400,21.266,26.029,62.63,76.66,500.2,1999,190,98.88,-2.09,0.075,0.0725,0.00853,0.105,0.0113,1,-0.22,2.74,1,0,0.16,111115,"1EP2_01_20210804","1EP2",1,"20210804",2021-08-04 14:37:21,"14:37:22 ; ","1EP2","D01E","D01E_pogr_can04_07222018","pogr","N",2021
1,"14:42:41",182.5,0,16,0.533,338,4.44,0.949,26.86,6,1.42,1,2.84,25.92,26.86,25.05,421.15,399.83,21.117,26.304,62.19,77.47,500.2,1999,307,98.89,-2.09,0.075,0.0725,0.00853,0.105,0.0113,1,-0.22,2.74,1,0,0.16,111115,"1EP2_02_20210804","1EP2",2,"20210804",2021-08-04 14:40:27,"14:40:28 ; ","1EP2","D01E","D01E_pogr_can05_07222018","pogr","N",2021
2,"14:42:42",183,0,16,0.533,338,4.44,0.948,26.86,6,1.42,1,2.84,25.92,26.86,25.05,421.18,399.82,21.116,26.305,62.18,77.47,500.2,1999,312,98.89,-2.09,0.075,0.0725,0.00853,0.105,0.0113,1,-0.22,2.74,1,0,0.16,111115,"1EP2_02_20210804","1EP2",2,"20210804",2021-08-04 14:40:27,"14:40:28 ; ","1EP2","D01E","D01E_pogr_can05_07222018","pogr","N",2021
3,"14:42:43",184,0,16.1,0.534,338,4.44,0.947,26.86,6,1.42,1,2.84,25.92,26.86,25.05,421.23,399.81,21.116,26.307,62.18,77.47,500.2,1999,326,98.89,-2.09,0.075,0.0725,0.00853,0.105,0.0113,1,-0.22,2.74,1,0,0.16,111115,"1EP2_02_20210804","1EP2",2,"20210804",2021-08-04 14:40:27,"14:40:28 ; ","1EP2","D01E","D01E_pogr_can05_07222018","pogr","N",2021
4,"14:42:44",184.5,0,16.1,0.535,338,4.45,0.946,26.85,6,1.42,1,2.84,25.92,26.85,25.05,421.25,399.79,21.116,26.307,62.18,77.47,500.2,1999,332,98.89,-2.09,0.075,0.0725,0.00853,0.105,0.0113,1,-0.22,2.74,1,0,0.16,111115,"1EP2_02_20210804","1EP2",2,"20210804",2021-08-04 14:40:27,"14:40:28 ; ","1EP2","D01E","D01E_pogr_can05_07222018","pogr","N",2021
5,"14:42:44",185.5,0,16.2,0.534,338,4.45,0.947,26.85,6,1.42,1,2.84,25.92,26.85,25.04,421.25,399.74,21.116,26.308,62.18,77.47,500.2,1999,335,98.89,-2.09,0.075,0.0725,0.00853,0.105,0.0113,1,-0.22,2.74,1,0,0.16,111115,"1EP2_02_20210804","1EP2",2,"20210804",2021-08-04 14:40:27,"14:40:28 ; ","1EP2","D01E","D01E_pogr_can05_07222018","pogr","N",2021
1,"14:31:06",176,0,16,0.517,337,4.46,0.976,27.14,6,1.42,1,2.84,25.98,27.14,25.04,421.18,399.89,21.413,26.62,62.84,78.13,500.2,2000,345,98.9,-2.11,0.0824,0.0469,0.0138,0.0382,0.0127,1,-0.22,2.74,1,0,0.16,111115,"1EP2_03_20210804","1EP2",3,"20210804",2021-08-04 14:29:14,"14:29:15 ; ","1EP2","D01E","D01E_pogr_can06_07222018","pogr","N",2021
2,"14:31:07",177,0,15.9,0.519,337,4.46,0.974,27.13,6,1.42,1,2.84,25.98,27.13,25.04,421.18,399.91,21.414,26.621,62.84,78.13,500.2,2000,345,98.9,-2.11,0.0824,0.0469,0.0138,0.0382,0.0127,1,-0.22,2.74,1,0,0.16,111115,"1EP2_03_20210804","1EP2",3,"20210804",2021-08-04 14:29:14,"14:29:15 ; ","1EP2","D01E","D01E_pogr_can06_07222018","pogr","N",2021
3,"14:31:08",177.5,0,15.9,0.52,337,4.46,0.972,27.12,6,1.42,1,2.84,25.98,27.12,25.04,421.17,399.91,21.414,26.623,62.84,78.13,500.2,2000,345,98.9,-2.11,0.0824,0.0469,0.0138,0.0382,0.0127,1,-0.22,2.74,1,0,0.16,111115,"1EP2_03_20210804","1EP2",3,"20210804",2021-08-04 14:29:14,"14:29:15 ; ","1EP2","D01E","D01E_pogr_can06_07222018","pogr","N",2021
4,"14:31:09",178.5,0,15.9,0.521,337,4.46,0.97,27.11,6,1.42,1,2.84,25.98,27.11,25.04,421.17,399.9,21.416,26.623,62.85,78.13,500.2,2000,345,98.9,-2.11,0.0824,0.0469,0.0138,0.0382,0.0127,1,-0.22,2.74,1,0,0.16,111115,"1EP2_03_20210804","1EP2",3,"20210804",2021-08-04 14:29:14,"14:29:15 ; ","1EP2","D01E","D01E_pogr_can06_07222018","pogr","N",2021
5,"14:31:09",179,0,16,0.522,337,4.46,0.969,27.11,6,1.42,1,2.84,25.98,27.11,25.04,421.24,399.89,21.418,26.625,62.85,78.13,500.3,2000,345,98.9,-2.11,0.0824,0.0469,0.0138,0.0382,0.0127,1,-0.22,2.74,1,0,0.16,111115,"1EP2_03_20210804","1EP2",3,"20210804",2021-08-04 14:29:14,"14:29:15 ; ","1EP2","D01E","D01E_pogr_can06_07222018","pogr","N",2021
1,"12:38:40",176.5,0,16.9,0.569,339,4.49,0.907,26.96,6,1.42,1,2.84,26.36,26.96,25.04,422.16,399.71,21.677,26.916,62.23,77.27,500.3,1999,73,98.98,-2.39,0.0712,0.063,0.00739,0.0624,0.00333,0.7,-0.22,2.74,1,0,0.16,111115,"1EP3_01_20210804","1EP3",1,"20210804",2021-08-04 12:36:22,"12:36:23 ; ","1EP3","D01E","D01E_pogr_can07_07222018","pogr","N",2021
2,"12:38:41",177,0,17,0.57,338,4.49,0.907,26.96,6,1.42,1,2.84,26.36,26.96,25.04,422.23,399.7,21.677,26.916,62.23,77.28,500.3,1999,73,98.98,-2.39,0.0712,0.063,0.00739,0.0624,0.00333,0.7,-0.22,2.74,1,0,0.16,111115,"1EP3_01_20210804","1EP3",1,"20210804",2021-08-04 12:36:22,"12:36:23 ; ","1EP3","D01E","D01E_pogr_can07_07222018","pogr","N",2021
3,"12:38:42",178,0,17,0.57,338,4.49,0.906,26.96,6,1.42,1,2.84,26.36,26.96,25.04,422.36,399.76,21.677,26.916,62.23,77.28,500.3,1999,72,98.98,-2.39,0.0712,0.063,0.00739,0.0624,0.00333,0.7,-0.22,2.74,1,0,0.16,111115,"1EP3_01_20210804","1EP3",1,"20210804",2021-08-04 12:36:22,"12:36:23 ; ","1EP3","D01E","D01E_pogr_can07_07222018","pogr","N",2021
4,"12:38:42",178.5,0,17.1,0.571,338,4.49,0.906,26.96,6,1.42,1,2.84,26.36,26.96,25.04,422.41,399.78,21.677,26.917,62.23,77.28,500.3,1999,72,98.98,-2.39,0.0712,0.063,0.00739,0.0624,0.00333,0.7,-0.22,2.74,1,0,0.16,111115,"1EP3_01_20210804","1EP3",1,"20210804",2021-08-04 12:36:22,"12:36:23 ; ","1EP3","D01E","D01E_pogr_can07_07222018","pogr","N",2021
5,"12:38:43",179,0,17.1,0.571,338,4.49,0.906,26.96,6,1.42,1,2.84,26.37,26.96,25.04,422.44,399.8,21.679,26.918,62.24,77.28,500.3,1999,71,98.98,-2.39,0.0712,0.063,0.00739,0.0624,0.00333,0.7,-0.22,2.74,1,0,0.16,111115,"1EP3_01_20210804","1EP3",1,"20210804",2021-08-04 12:36:22,"12:36:23 ; ","1EP3","D01E","D01E_pogr_can07_07222018","pogr","N",2021
1,"12:33:05",199,0,17.3,0.579,339,4.7,0.936,27.22,6,1.42,1,2.84,26.38,27.22,25.04,423.2,400.24,21.696,27.175,62.25,77.97,500.2,2000,188,98.99,-2.41,0.0733,0.0237,0.00123,0.0339,0.00183,0.7,-0.22,2.74,1,0,0.16,111115,"1EP3_02_20210804","1EP3",2,"20210804",2021-08-04 12:30:48,"12:30:49 ; ","1EP3","D01E","D01E_pogr_can08_07222018","pogr","N",2021
2,"12:33:06",200,0,17.3,0.579,339,4.69,0.935,27.22,6,1.42,1,2.84,26.37,27.22,25.04,423.2,400.23,21.7,27.175,62.27,77.98,500.2,2000,189,98.99,-2.41,0.0733,0.0237,0.00123,0.0339,0.00183,0.7,-0.22,2.74,1,0,0.16,111115,"1EP3_02_20210804","1EP3",2,"20210804",2021-08-04 12:30:48,"12:30:49 ; ","1EP3","D01E","D01E_pogr_can08_07222018","pogr","N",2021
3,"12:33:06",200.5,0,17.3,0.579,339,4.69,0.935,27.22,6,1.42,1,2.84,26.37,27.22,25.04,423.17,400.22,21.699,27.173,62.27,77.97,500.2,2000,193,98.99,-2.41,0.0733,0.0237,0.00123,0.0339,0.00183,0.7,-0.22,2.74,1,0,0.16,111115,"1EP3_02_20210804","1EP3",2,"20210804",2021-08-04 12:30:48,"12:30:49 ; ","1EP3","D01E","D01E_pogr_can08_07222018","pogr","N",2021
4,"12:33:07",201.5,0,17.2,0.58,339,4.69,0.934,27.21,6,1.42,1,2.84,26.37,27.21,25.04,423.16,400.22,21.7,27.173,62.27,77.97,500.2,2000,198,98.99,-2.41,0.0733,0.0237,0.00123,0.0339,0.00183,0.7,-0.22,2.74,1,0,0.16,111115,"1EP3_02_20210804","1EP3",2,"20210804",2021-08-04 12:30:48,"12:30:49 ; ","1EP3","D01E","D01E_pogr_can08_07222018","pogr","N",2021
5,"12:33:08",202,0,17.3,0.579,338,4.69,0.935,27.21,6,1.42,1,2.84,26.37,27.21,25.04,423.2,400.21,21.7,27.172,62.27,77.97,500.2,2000,206,98.99,-2.41,0.0733,0.0237,0.00123,0.0339,0.00183,0.7,-0.22,2.74,1,0,0.16,111115,"1EP3_02_20210804","1EP3",2,"20210804",2021-08-04 12:30:48,"12:30:49 ; ","1EP3","D01E","D01E_pogr_can08_07222018","pogr","N",2021
1,"12:44:38",187.5,0,13.8,0.652,354,4.78,0.863,26.95,6,1.42,1,2.84,26.39,26.95,25.04,418.57,399.71,21.756,27.328,62.34,78.31,500.3,1999,264,98.96,-2.39,0.0712,0.063,0.00739,0.0624,0.00333,0.7,-0.22,2.74,1,0,0.16,111115,"1EP3_03_20210804","1EP3",3,"20210804",2021-08-04 12:42:12,"12:42:14 ; ","1EP3","D01E","D01E_pogr_can09_07222018","pogr","N",2021
2,"12:44:38",188,0,13.8,0.652,354,4.78,0.863,26.95,6,1.42,1,2.84,26.39,26.95,25.04,418.52,399.68,21.756,27.328,62.34,78.31,500.2,1999,264,98.96,-2.39,0.0712,0.063,0.00739,0.0624,0.00333,0.7,-0.22,2.74,1,0,0.16,111115,"1EP3_03_20210804","1EP3",3,"20210804",2021-08-04 12:42:12,"12:42:14 ; ","1EP3","D01E","D01E_pogr_can09_07222018","pogr","N",2021
3,"12:44:39",189,0,13.7,0.653,354,4.78,0.862,26.94,6,1.42,1,2.84,26.39,26.94,25.04,418.39,399.62,21.756,27.328,62.35,78.31,500.2,1999,266,98.96,-2.39,0.0712,0.063,0.00739,0.0624,0.00333,0.7,-0.22,2.74,1,0,0.16,111115,"1EP3_03_20210804","1EP3",3,"20210804",2021-08-04 12:42:12,"12:42:14 ; ","1EP3","D01E","D01E_pogr_can09_07222018","pogr","N",2021
4,"12:44:40",190,0,13.7,0.653,354,4.78,0.862,26.94,6,1.42,1,2.84,26.39,26.94,25.04,418.17,399.51,21.758,27.328,62.35,78.31,500.3,1999,266,98.96,-2.39,0.0712,0.063,0.00739,0.0624,0.00333,0.7,-0.22,2.74,1,0,0.16,111115,"1EP3_03_20210804","1EP3",3,"20210804",2021-08-04 12:42:12,"12:42:14 ; ","1EP3","D01E","D01E_pogr_can09_07222018","pogr","N",2021
5,"12:44:41",190.5,0,13.6,0.654,354,4.78,0.861,26.93,6,1.42,1,2.84,26.39,26.93,25.04,418.04,399.47,21.759,27.33,62.36,78.32,500.4,2000,265,98.96,-2.39,0.0712,0.063,0.00739,0.0624,0.00333,0.7,-0.22,2.74,1,0,0.16,111115,"1EP3_03_20210804","1EP3",3,"20210804",2021-08-04 12:42:12,"12:42:14 ; ","1EP3","D01E","D01E_pogr_can09_07222018","pogr","N",2021
1,"12:52:17",186,0,17.4,0.588,339,4.43,0.872,26.9,6,1.42,1,2.84,26.24,26.9,25.04,422.9,399.93,21.969,27.143,63.53,78.5,500.2,1999,279,98.96,-2.36,0.0763,0.292,0.00257,0.339,0.00185,0.7,-0.22,2.74,1,0,0.16,111115,"1EQ1_01_20210804","1EQ1",1,"20210804",2021-08-04 12:50:42,"12:50:44 ; ","1EQ1","D01E","D01E_quru_can01_07222018","quru","N",2021
2,"12:52:18",187,0,17.4,0.589,339,4.43,0.87,26.89,6,1.42,1,2.84,26.24,26.89,25.04,422.96,399.97,21.97,27.143,63.54,78.5,500.2,1999,279,98.96,-2.36,0.0763,0.292,0.00257,0.339,0.00185,1,-0.22,2.74,1,0,0.16,111115,"1EQ1_01_20210804","1EQ1",1,"20210804",2021-08-04 12:50:42,"12:50:44 ; ","1EQ1","D01E","D01E_quru_can01_07222018","quru","N",2021
3,"12:52:19",188,0,17.4,0.59,339,4.43,0.87,26.89,6,1.42,1,2.84,26.24,26.89,25.04,422.96,399.98,21.972,27.144,63.54,78.5,500.2,1999,281,98.96,-2.36,0.0763,0.292,0.00257,0.339,0.00185,1,-0.22,2.74,1,0,0.16,111115,"1EQ1_01_20210804","1EQ1",1,"20210804",2021-08-04 12:50:42,"12:50:44 ; ","1EQ1","D01E","D01E_quru_can01_07222018","quru","N",2021
4,"12:52:20",189,0,17.3,0.591,340,4.43,0.868,26.88,6,1.42,1,2.84,26.24,26.88,25.04,422.89,399.98,21.973,27.145,63.55,78.51,500.2,1999,281,98.96,-2.36,0.0763,0.292,0.00257,0.339,0.00185,1,-0.22,2.74,1,0,0.16,111115,"1EQ1_01_20210804","1EQ1",1,"20210804",2021-08-04 12:50:42,"12:50:44 ; ","1EQ1","D01E","D01E_quru_can01_07222018","quru","N",2021
5,"12:52:20",189.5,0,17.3,0.591,340,4.43,0.868,26.88,6,1.42,1,2.84,26.24,26.88,25.04,422.83,399.99,21.975,27.145,63.55,78.51,500.2,1999,282,98.96,-2.36,0.0763,0.292,0.00257,0.339,0.00185,1,-0.22,2.74,1,0,0.16,111115,"1EQ1_01_20210804","1EQ1",1,"20210804",2021-08-04 12:50:42,"12:50:44 ; ","1EQ1","D01E","D01E_quru_can01_07222018","quru","N",2021
1,"12:57:11",175.5,0,20.3,0.601,331,4.57,0.883,27.01,6,1.42,1,2.84,26.24,27.01,25.04,426.5,399.95,21.93,27.267,63.42,78.85,500.2,1999,214,98.96,-2.31,0.0646,0.227,0.00788,0.213,0.00864,0.7,-0.22,2.74,1,0,0.16,111115,"1EQ1_02_20210804","1EQ1",2,"20210804",2021-08-04 12:54:54,"12:54:56 ; ","1EQ1","D01E","D01E_quru_can02_07222018","quru","N",2021
2,"12:57:12",176.5,0,20.4,0.601,331,4.57,0.884,27.01,6,1.42,1,2.84,26.24,27.01,25.04,426.61,399.97,21.928,27.266,63.41,78.85,500.2,1999,219,98.96,-2.31,0.0646,0.227,0.00788,0.213,0.00864,0.7,-0.22,2.74,1,0,0.16,111115,"1EQ1_02_20210804","1EQ1",2,"20210804",2021-08-04 12:54:54,"12:54:56 ; ","1EQ1","D01E","D01E_quru_can02_07222018","quru","N",2021
3,"12:57:13",177,0,20.4,0.601,331,4.57,0.883,27.01,6,1.42,1,2.84,26.24,27.01,25.04,426.65,399.97,21.928,27.266,63.41,78.84,500.2,1999,221,98.96,-2.31,0.0646,0.227,0.00788,0.213,0.00864,1,-0.22,2.74,1,0,0.16,111115,"1EQ1_02_20210804","1EQ1",2,"20210804",2021-08-04 12:54:54,"12:54:56 ; ","1EQ1","D01E","D01E_quru_can02_07222018","quru","N",2021
4,"12:57:13",178,0,20.4,0.6,331,4.57,0.885,27.02,6,1.42,1,2.84,26.24,27.02,25.05,426.64,400.01,21.929,27.267,63.41,78.85,500.2,1999,228,98.96,-2.31,0.0646,0.227,0.00788,0.213,0.00864,1,-0.22,2.74,1,0,0.16,111115,"1EQ1_02_20210804","1EQ1",2,"20210804",2021-08-04 12:54:54,"12:54:56 ; ","1EQ1","D01E","D01E_quru_can02_07222018","quru","N",2021
5,"12:57:14",178.5,0,20.3,0.6,331,4.58,0.885,27.02,6,1.42,1,2.84,26.24,27.02,25.05,426.65,400.05,21.928,27.268,63.4,78.85,500.2,1999,235,98.96,-2.31,0.0646,0.227,0.00788,0.213,0.00864,0.7,-0.22,2.74,1,0,0.16,111115,"1EQ1_02_20210804","1EQ1",2,"20210804",2021-08-04 12:54:54,"12:54:56 ; ","1EQ1","D01E","D01E_quru_can02_07222018","quru","N",2021
1,"13:02:22",165.5,0,13.2,0.332,324,3.22,1.04,26.99,6,1.42,1,2.84,26.26,26.99,25.04,417.56,400.24,21.917,25.674,63.28,74.13,500.3,1999,100,98.96,-2.36,0.0717,0.0318,0.0108,0.0479,0.00781,1,-0.22,2.74,1,0,0.16,111115,"1EQ1_03_20210804","1EQ1",3,"20210804",2021-08-04 13:00:38,"13:00:39 ; ","1EQ1","D01E","D01E_quru_can03_07222018","quru","N",2021
2,"13:02:23",166,0,13.2,0.332,324,3.22,1.04,26.99,6,1.42,1,2.84,26.26,26.99,25.04,417.52,400.21,21.918,25.674,63.29,74.13,500.3,1999,93,98.96,-2.36,0.0717,0.0318,0.0108,0.0479,0.00781,1,-0.22,2.74,1,0,0.16,111115,"1EQ1_03_20210804","1EQ1",3,"20210804",2021-08-04 13:00:38,"13:00:39 ; ","1EQ1","D01E","D01E_quru_can03_07222018","quru","N",2021
3,"13:02:24",167,0,13,0.333,325,3.22,1.04,26.99,6,1.42,1,2.84,26.26,26.99,25.04,417.31,400.15,21.918,25.677,63.29,74.14,500.3,2000,95,98.96,-2.36,0.0717,0.0318,0.0108,0.0479,0.00781,1,-0.22,2.74,1,0,0.16,111115,"1EQ1_03_20210804","1EQ1",3,"20210804",2021-08-04 13:00:38,"13:00:39 ; ","1EQ1","D01E","D01E_quru_can03_07222018","quru","N",2021
4,"13:02:24",167.5,0,12.9,0.333,325,3.22,1.03,26.98,6,1.42,1,2.84,26.26,26.98,25.04,417.16,400.1,21.92,25.677,63.3,74.15,500.3,1999,95,98.96,-2.36,0.0717,0.0318,0.0108,0.0479,0.00781,1,-0.22,2.74,1,0,0.16,111115,"1EQ1_03_20210804","1EQ1",3,"20210804",2021-08-04 13:00:38,"13:00:39 ; ","1EQ1","D01E","D01E_quru_can03_07222018","quru","N",2021
5,"13:02:25",168,0,12.9,0.333,326,3.22,1.03,26.98,6,1.42,1,2.84,26.26,26.98,25.04,417.03,400.02,21.922,25.679,63.3,74.15,500.3,2000,98,98.96,-2.36,0.0717,0.0318,0.0108,0.0479,0.00781,1,-0.22,2.74,1,0,0.16,111115,"1EQ1_03_20210804","1EQ1",3,"20210804",2021-08-04 13:00:38,"13:00:39 ; ","1EQ1","D01E","D01E_quru_can03_07222018","quru","N",2021
1,"13:14:42",182.5,0,15.3,0.411,328,3.72,0.994,27.08,6,1.42,1,2.84,26.28,27.08,25.04,420.5,400.39,21.939,26.287,63.27,75.81,500.1,1999,264,98.96,-2.46,0.0762,0.109,0.00178,0.0549,0.00274,0.3,-0.22,2.74,1,0,0.16,111115,"1EQ2_01_20210804","1EQ2",1,"20210804",2021-08-04 13:12:20,"13:12:21 ; ","1EQ2","D01E","D01E_quru_can04_07222018","quru","N",2021
2,"13:14:42",183.5,0,15,0.41,329,3.72,0.994,27.08,6,1.42,1,2.84,26.28,27.08,25.04,420.15,400.38,21.94,26.284,63.27,75.8,500.1,1999,264,98.96,-2.46,0.0762,0.109,0.00178,0.0549,0.00274,0.3,-0.22,2.74,1,0,0.16,111115,"1EQ2_01_20210804","1EQ2",1,"20210804",2021-08-04 13:12:20,"13:12:21 ; ","1EQ2","D01E","D01E_quru_can04_07222018","quru","N",2021
3,"13:14:43",184,0,14.9,0.41,329,3.72,0.993,27.07,6,1.42,1,2.84,26.28,27.07,25.04,419.99,400.36,21.942,26.282,63.28,75.8,500.1,1999,265,98.96,-2.46,0.0762,0.109,0.00178,0.0549,0.00274,0.3,-0.22,2.74,1,0,0.16,111115,"1EQ2_01_20210804","1EQ2",1,"20210804",2021-08-04 13:12:20,"13:12:21 ; ","1EQ2","D01E","D01E_quru_can04_07222018","quru","N",2021
4,"13:14:44",184.5,0,14.7,0.411,330,3.71,0.992,27.06,6,1.42,1,2.84,26.28,27.06,25.04,419.8,400.34,21.941,26.28,63.28,75.79,500.1,1999,266,98.96,-2.46,0.0762,0.109,0.00178,0.0549,0.00274,0.3,-0.22,2.74,1,0,0.16,111115,"1EQ2_01_20210804","1EQ2",1,"20210804",2021-08-04 13:12:20,"13:12:21 ; ","1EQ2","D01E","D01E_quru_can04_07222018","quru","N",2021
5,"13:14:44",185,0,14.6,0.411,330,3.71,0.992,27.06,6,1.42,1,2.84,26.28,27.06,25.04,419.63,400.31,21.941,26.278,63.28,75.79,500.1,1999,267,98.96,-2.46,0.0762,0.109,0.00178,0.0549,0.00274,0.3,-0.22,2.74,1,0,0.16,111115,"1EQ2_01_20210804","1EQ2",1,"20210804",2021-08-04 13:12:20,"13:12:21 ; ","1EQ2","D01E","D01E_quru_can04_07222018","quru","N",2021
1,"13:08:23",178.5,0,20.5,0.701,337,5.03,0.857,27.11,6,1.42,1,2.84,26.34,27.11,25.04,426.05,399.02,21.893,27.762,62.92,79.79,500,2000,747,98.94,-2.28,0.0697,0.341,0.00372,0.312,0.00534,0.7,-0.22,2.74,1,0,0.16,111115,"1EQ2_02_20210804","1EQ2",2,"20210804",2021-08-04 13:06:38,"13:06:41 ; ","1EQ2","D01E","D01E_quru_can05_07222018","quru","N",2021
2,"13:08:24",179.5,0,20.6,0.7,337,5.03,0.857,27.12,6,1.42,1,2.84,26.34,27.12,25.04,426.18,399.04,21.893,27.759,62.92,79.79,500,2000,700,98.94,-2.28,0.0697,0.341,0.00372,0.312,0.00534,0.7,-0.22,2.74,1,0,0.16,111115,"1EQ2_02_20210804","1EQ2",2,"20210804",2021-08-04 13:06:38,"13:06:41 ; ","1EQ2","D01E","D01E_quru_can05_07222018","quru","N",2021
3,"13:08:25",180,0,20.6,0.699,337,5.03,0.858,27.12,6,1.42,1,2.84,26.34,27.12,25.04,426.23,399.07,21.892,27.758,62.92,79.78,500,2000,680,98.94,-2.28,0.0697,0.341,0.00372,0.312,0.00534,0.3,-0.22,2.74,1,0,0.16,111115,"1EQ2_02_20210804","1EQ2",2,"20210804",2021-08-04 13:06:38,"13:06:41 ; ","1EQ2","D01E","D01E_quru_can05_07222018","quru","N",2021
4,"13:08:25",181,0,20.8,0.699,336,5.03,0.858,27.12,6,1.42,1,2.84,26.34,27.12,25.04,426.43,399.12,21.89,27.755,62.92,79.78,500,2000,657,98.94,-2.28,0.0697,0.341,0.00372,0.312,0.00534,0.3,-0.22,2.74,1,0,0.16,111115,"1EQ2_02_20210804","1EQ2",2,"20210804",2021-08-04 13:06:38,"13:06:41 ; ","1EQ2","D01E","D01E_quru_can05_07222018","quru","N",2021
5,"13:08:26",181.5,0,20.8,0.698,336,5.02,0.859,27.12,6,1.42,1,2.84,26.34,27.12,25.04,426.52,399.17,21.893,27.755,62.93,79.78,500,2000,656,98.94,-2.28,0.0697,0.341,0.00372,0.312,0.00534,0.3,-0.22,2.74,1,0,0.16,111115,"1EQ2_02_20210804","1EQ2",2,"20210804",2021-08-04 13:06:38,"13:06:41 ; ","1EQ2","D01E","D01E_quru_can05_07222018","quru","N",2021
